PlayerName,Team,Games,Min,Season,WS,Salary,SalaryCap,TeamsTotalMinutes,SVR
Maurice Harkless,ORL,45,674,2015,0.3,"$1,887,840.00",58044000,19755,5.112278078
Nikola Vucevic,ORL,74,2529,2015,7,"$2,751,260.00",58044000,19755,447.0571082738
Tobias Harris,ORL,68,2369,2015,4.8,"$2,380,594.00",58044000,19755,287.3214963267
Victor Oladipo,ORL,72,2573,2015,3.5,"$4,978,200.00",58044000,19755,226.2530328425
Willie Green,ORL,52,951,2015,-0.1,"$1,448,490.00",58044000,19755,-2.405486614
Drew Gordon,PHI,9,71,2015,-0.1,"$40,000.00",58044000,19805,-0.1792475796
Furkan Aldemir,PHI,41,540,2015,1.4,"$3,000,000.00",58044000,19805,19.0351040929
Henry Sims,PHI,73,1399,2015,2.1,#N/A,58044000,19805,#VALUE!
Hollis Thompson,PHI,71,1776,2015,2.6,"$816,482.00",58044000,19805,116.5535551228
JaKarr Sampson,PHI,74,1131,2015,0.6,"$507,336.00",58044000,19805,17.1307285269
Jason Richardson,PHI,19,416,2015,0.4,"$6,601,125.00",58044000,19805,4.146625598
Jerami Grant,PHI,65,1377,2015,0.5,"$884,879.00",58044000,19805,17.3779345201
Larry Drew,PHI,12,219,2015,-0.4,#N/A,58044000,19805,#VALUE!
Luc Mbah a Moute,PHI,67,1916,2015,1.1,"$4,382,576.00",58044000,19805,52.9054471197
Malcolm Lee,PHI,1,2,2015,0,"$1,148,163.00",58044000,19805,0
Malcolm Thomas,PHI,17,194,2015,0.1,"$474,000.00",58044000,19805,0.4897426476
Nerlens Noel,PHI,75,2311,2015,4,#N/A,58044000,19805,#VALUE!
Robert Covington,PHI,70,1956,2015,4,"$816,482.00",58044000,19805,197.4867929836
Tony Wroten,PHI,30,895,2015,0.3,"$1,210,080.00",58044000,19805,6.7756451278
Alex Len,PHO,69,1518,2015,3.4,"$3,649,920.00",58044000,19880,129.295570761
Archie Goodwin,PHO,41,535,2015,0.2,"$1,112,280.00",58044000,19880,2.6901586673
Earl Barron,PHO,16,143,2015,0,"$107,676.00",58044000,19880,0
Eric Bledsoe,PHO,81,2800,2015,7,"$3,726,966.00",58044000,19880,490.9253619025
Gerald Green,PHO,74,1446,2015,1.9,"$3,500,000.00",58044000,19880,68.8483528676
Jerel McNeal,PHO,6,36,2015,-0.1,"$948,163.00",58044000,19880,-0.090519099
Marcus Morris,PHO,81,2045,2015,4,"$2,943,221.00",58044000,19880,205.205427954
Markieff Morris,PHO,82,2581,2015,4.6,"$2,989,239.00",58044000,19880,297.8146746853
P.J. Tucker,PHO,78,2383,2015,4.9,"$1,148,163.00",58044000,19880,293.5646652554
Seth Curry,PHO,2,8,2015,0,"$1,016,482.00",58044000,19880,0
T.J. Warren,PHO,40,614,2015,1.1,"$1,953,120.00",58044000,19880,16.9676880493
Allen Crabbe,POR,51,683,2015,1.3,"$862,000.00",58044000,19855,22.3546758222
C.J. McCollum,POR,62,973,2015,1.8,"$2,421,000.00",58044000,19855,44.0280303594
Chris Kaman,POR,74,1398,2015,3.3,#N/A,58044000,19855,#VALUE!
Damian Lillard,POR,82,2925,2015,10.6,"$3,340,920.00",58044000,19855,778.1989768133
Dorell Wright,POR,48,592,2015,1.6,"$3,135,000.00",58044000,19855,23.7833509177
Joel Freeland,POR,48,617,2015,1.6,"$3,013,512.00",58044000,19855,24.793227206
LaMarcus Aldridge,POR,71,2512,2015,8.6,"$16,006,000.00",58044000,19855,502.6557339859
Meyers Leonard,POR,55,847,2015,2.8,"$2,317,920.00",58044000,19855,59.6277507278
Nicolas Batum,POR,71,2380,2015,5.2,"$11,765,500.00",58044000,19855,298.8543269706
Robin Lopez,POR,59,1638,2015,5.1,"$6,124,728.00",58044000,19855,208.0278805215
Steve Blake,POR,81,1529,2015,2.1,"$2,077,000.00",58044000,19855,80.7551912311
Victor Claver,POR,10,76,2015,0.1,"$1,370,000.00",58044000,19855,0.1912809394
Wesley Matthews,POR,60,2024,2015,6.2,"$7,245,640.00",58044000,19855,311.0868183733
Ben McLemore,SAC,82,2670,2015,2.5,"$3,026,280.00",58044000,19855,167.6367436412
Carl Landry,SAC,70,1192,2015,2.8,"$6,500,000.00",58044000,19855,82.9953436826
Darren Collison,SAC,45,1565,2015,3.8,"$1,985,500.00",58044000,19855,149.5855296164
David Stockton,SAC,3,33,2015,0,"$29,843.00",58044000,19855,0
David Wear,SAC,2,7,2015,0,#N/A,58044000,19855,#VALUE!
DeMarcus Cousins,SAC,59,2013,2015,6,"$6,519,907.00",58044000,19855,300.3174931265
Derrick Williams,SAC,74,1462,2015,2.1,"$6,331,404.00",58044000,19855,76.3956131892
Eric Moreland,SAC,3,2,2015,0,"$507,336.00",58044000,19855,0
Jason Thompson,SAC,81,1991,2015,2.4,"$6,037,500.00",58044000,19855,119.0304961577
Nik Stauskas,SAC,73,1127,2015,0.5,"$2,745,840.00",58044000,19855,14.1586239623
Omri Casspi,SAC,67,1416,2015,2.7,"$1,063,384.00",58044000,19855,96.2457014654
Ray McCallum,SAC,68,1436,2015,1.4,"$816,482.00",58044000,19855,50.6170285426
Reggie Evans,SAC,47,764,2015,1.2,"$1,768,653.00",58044000,19855,23.065947453
Rudy Gay,SAC,68,2408,2015,6.1,"$19,317,326.00",58044000,19855,328.9318051511
Ryan Hollins,SAC,46,441,2015,1,#N/A,58044000,19855,#VALUE!
Sim Bhullar,SAC,3,3,2015,0,"$29,843.00",58044000,19855,0
Aron Baynes,SAS,70,1122,2015,3.9,"$1,115,243.00",58044000,19955,109.6012175786
Boris Diaw,SAS,81,1984,2015,3.6,#N/A,58044000,19955,#VALUE!
Cory Joseph,SAS,79,1444,2015,4.5,"$2,023,261.00",58044000,19955,162.6185090436
Danny Green,SAS,81,2312,2015,7.8,"$4,025,000.00",58044000,19955,449.6838872574
Jeff Ayres,SAS,51,383,2015,1.2,#N/A,58044000,19955,#VALUE!
Kawhi Leonard,SAS,64,2033,2015,8.6,"$2,894,059.00",58044000,19955,436.9916155417
Kyle Anderson,SAS,33,358,2015,0.3,"$1,093,680.00",58044000,19955,2.6900994664
Manu Ginobili,SAS,70,1587,2015,3.7,"$7,000,000.00",58044000,19955,144.9887138238
Marco Belinelli,SAS,62,1388,2015,2.9,"$2,873,750.00",58044000,19955,100.6097049939
Matt Bonner,SAS,72,935,2015,2.1,#N/A,58044000,19955,#VALUE!
Patrick Mills,SAS,51,801,2015,1.4,"$3,842,105.00",58044000,19955,27.9751083653
Reggie Williams,SAS,20,105,2015,0.2,"$1,063,384.00",58044000,19955,0.5260073087
Tiago Splitter,SAS,52,1030,2015,4,"$9,250,000.00",58044000,19955,100.6105648092
Tim Duncan,SAS,77,2227,2015,9.6,"$10,000,000.00",58044000,19955,519.7853676514
Tony Parker,SAS,68,1953,2015,4.1,"$12,500,000.00",58044000,19955,191.3290687295
Amir Johnson,TOR,75,1979,2015,5.1,"$7,000,000.00",58044000,19855,250.4686399248
Bruno Caboclo,TOR,8,23,2015,-0.1,"$1,458,360.00",58044000,19855,-0.0578833563
Chuck Hayes,TOR,29,255,2015,0.5,"$5,958,750.00",58044000,19855,3.1769400422
DeMar DeRozan,TOR,60,2100,2015,4,"$9,500,000.00",58044000,19855,205.8671572313
Greg Stiemsma,TOR,17,66,2015,0.1,#N/A,58044000,19855,#VALUE!
Greivis Vasquez,TOR,82,1991,2015,2.8,"$3,203,780.00",58044000,19855,139.9601107884
James Johnson,TOR,70,1370,2015,4.1,"$2,500,000.00",58044000,19855,141.1881125834
Jonas Valanciunas,TOR,80,2096,2015,8.2,"$3,678,360.00",58044000,19855,431.0797328194
Kyle Lowry,TOR,70,2414,2015,7.1,"$12,000,000.00",58044000,19855,413.1664466799
Landry Fields,TOR,26,216,2015,0.3,"$6,250,000.00",58044000,19855,1.6129108012
Lou Williams,TOR,80,2016,2015,6.6,"$5,450,000.00",58044000,19855,332.115235597
Lucas Nogueira,TOR,6,23,2015,0,"$1,762,680.00",58044000,19855,0
Patrick Patterson,TOR,81,2156,2015,6.1,"$4,319,474.00",58044000,19855,329.3570240985
Terrence Ross,TOR,82,2092,2015,2.4,"$2,793,960.00",58044000,19855,126.1437122966
Tyler Hansbrough,TOR,74,1058,2015,3.4,"$3,326,235.00",58044000,19855,90.2892752567
Alec Burks,UTA,27,899,2015,1.7,"$3,034,356.00",58044000,19705,38.6735184043
Bryce Cotton,UTA,15,159,2015,0.2,"$152,200.00",58044000,19705,0.8068962536
Dante Exum,UTA,82,1817,2015,-0.1,#N/A,58044000,19705,#VALUE!
Derrick Favors,UTA,74,2280,2015,8.3,"$7,882,754.00",58044000,19705,471.32648722
Elijah Millsap,UTA,47,924,2015,0.4,"$241,731.00",58044000,19705,9.378167715
Gordon Hayward,UTA,76,2618,2015,8.7,"$4,677,708.00",58044000,19705,574.1861300742
Jack Cooley,UTA,16,87,2015,0.2,"$187,357.00",58044000,19705,0.4415077064
Jeremy Evans,UTA,38,266,2015,1.3,"$1,794,872.00",58044000,19705,8.7660325636
Jerrelle Benimon,UTA,2,3,2015,0,"$35,000.00",58044000,19705,0
Joe Ingles,UTA,79,1673,2015,2.2,"$507,336.00",58044000,19705,93.3854050482
Patrick Christopher,UTA,4,29,2015,-0.1,"$1,016,482.00",58044000,19705,-0.0735628173
Rodney Hood,UTA,50,1064,2015,2.2,#N/A,58044000,19705,#VALUE!
Rudy Gobert,UTA,82,2158,2015,9.3,"$1,127,400.00",58044000,19705,509.0542655952
Trevor Booker,UTA,79,1564,2015,3.6,"$3,420,443.00",58044000,19705,142.3711769888
Trey Burke,UTA,76,2288,2015,2.4,"$2,548,560.00",58044000,19705,139.0665756345
Bradley Beal,WAS,63,2107,2015,3.7,"$4,505,280.00",58044000,19955,194.1601790584
DeJuan Blair,WAS,29,180,2015,0.1,#N/A,58044000,19955,#VALUE!
Drew Gooden,WAS,51,864,2015,1.7,"$6,680,000.00",58044000,19955,36.3153685264
Garrett Temple,WAS,52,735,2015,1.5,#N/A,58044000,19955,#VALUE!
Glen Rice,WAS,5,43,2015,-0.1,#N/A,58044000,19955,#VALUE!
John Wall,WAS,79,2837,2015,7.8,"$13,701,250.00",58044000,19955,523.5682715981
Kevin Seraphin,WAS,79,1235,2015,1.7,"$3,898,692.00",58044000,19955,52.3685306243
Kris Humphries,WAS,64,1345,2015,3.8,"$4,300,000.00",58044000,19955,127.3603183705
Marcin Gortat,WAS,82,2453,2015,8.6,"$10,434,782.00",58044000,19955,511.501227202
Martell Webster,WAS,32,352,2015,0,#N/A,58044000,19955,#VALUE!
Nene Hilario,WAS,67,1693,2015,3,"$13,000,000.00",58044000,19955,120.8776960199
Otto Porter,WAS,74,1432,2015,2.7,"$4,470,480.00",58044000,19955,96.3033052143
Paul Pierce,WAS,73,1914,2015,5.5,"$5,305,000.00",58044000,19955,261.5651518327
Rasual Butler,WAS,75,1505,2015,2.6,"$1,448,490.00",58044000,19955,97.9845443414
Will Bynum,WAS,7,67,2015,-0.2,"$2,915,908.00",58044000,19955,-0.334908113
Al Horford,ATL,29,958,2014,2.8,"$12,000,000",58044000,19830,64.7440925627
DeMarre Carroll,ATL,73,2341,2014,5.8,"$2,557,545",58044000,19830,341.6903437917
Dennis Schroder,ATL,49,641,2014,-0.7,1348200,58044000,19830,-11.3075624039
Dexter Pittman,ATL,2,3,2014,0,#N/A,58044000,19830,#VALUE!
Elton Brand,ATL,73,1414,2014,3.6,"$4,000,000",58044000,19830,127.7414401228
Gustavo Ayon,ATL,26,429,2014,0.7,#N/A,58044000,19830,#VALUE!
Jeff Teague,ATL,79,2542,2014,5.2,"$8,000,000",58044000,19830,326.9617109064
John Jenkins,ATL,13,158,2014,-0.1,1258800,58044000,19830,-0.3981989121
Kyle Korver,ATL,71,2408,2014,5.9,"$6,760,563",58044000,19830,353.3652410023
Lou Williams,ATL,60,1445,2014,2.6,"$5,225,000",58044000,19830,93.9625865342
Mike Muscala,ATL,20,215,2014,0.2,#N/A,58044000,19830,#VALUE!
Mike Scott,ATL,80,1482,2014,2.6,788872,58044000,19830,97.1378785251
Paul Millsap,ATL,74,2482,2014,6.7,"$9,500,000",58044000,19830,408.0670594704
Pero Antic,ATL,50,925,2014,1.4,1200000,58044000,19830,32.6385905204
Shelvin Mack,ATL,73,1490,2014,2.3,#N/A,58044000,19830,#VALUE!
Alan Anderson,BKN,78,1773,2014,1.7,"$947,907",58044000,19880,75.7871265354
Andray Blatche,BKN,73,1618,2014,3.7,"$1,375,604",58044000,19880,150.483842463
Andrei Kirilenko,BKN,45,857,2014,1.3,"$3,183,000",58044000,19880,27.9363608411
Brook Lopez,BKN,17,533,2014,2.3,"$14,693,906",58044000,19880,28.8565787924
Deron Williams,BKN,64,2059,2014,5.4,"$18,466,130",58044000,19880,251.3393116812
Jason Terry,BKN,35,570,2014,0.2,"$5,625,313",58044000,19880,2.8402731672
Joe Johnson,BKN,79,2575,2014,4.9,"$21,466,718",58044000,19880,273.9361682498
Jorge Gutierrez,BKN,15,244,2014,0.2,#N/A,58044000,19880,#VALUE!
Kevin Garnett,BKN,54,1109,2014,1.2,"$12,443,735",58044000,19880,31.9324816747
Mason Plumlee,BKN,70,1275,2014,4.7,1298640,58044000,19880,150.6413568318
Mirza Teletovic,BKN,72,1396,2014,2.7,3229050,58044000,19880,94.5054079093
Paul Pierce,BKN,75,2098,2014,5.2,"$15,333,334",58044000,19880,255.2384255847
Shaun Livingston,BKN,76,1974,2014,4.4,"$1,272,279",58044000,19880,218.3457491367
Tyshawn Taylor,BKN,23,270,2014,-0.6,788872,58044000,19880,-4.0736940752
,BKN,22,172,2014,0.1,#N/A,58044000,19880,#VALUE!
Avery Bradley,BOS,60,1855,2014,1.8,"$2,511,432",58044000,19730,84.4589222129
Brandon Bass,BOS,82,2266,2014,5.1,#N/A,58044000,19730,#VALUE!
Chris Babb,BOS,14,132,2014,0,#N/A,58044000,19730,#VALUE!
Chris Johnson,BOS,40,789,2014,1.4,916099,58044000,19730,27.9859312318
Gerald Wallace,BOS,58,1416,2014,1.3,"$10,105,855",58044000,19730,45.2356691178
Jared Sullinger,BOS,74,2041,2014,3.9,1365720,58044000,19730,201.6090540195
Jeff Green,BOS,82,2805,2014,3.3,"$8,965,000",58044000,19730,228.9833473792
Keith Bogans,BOS,6,55,2014,0.1,"$5,058,198",58044000,19730,0.1383231725
Kelly Olynyk,BOS,70,1400,2014,2.9,1986360,58044000,19730,102.7685061926
Kris Humphries,BOS,69,1376,2014,4.1,"$12,000,000",58044000,19730,136.8593671457
Phil Pressey,BOS,75,1132,2014,0.1,490180,58044000,19730,2.868523235
Rajon Rondo,BOS,30,998,2014,1.1,"$11,954,545",58044000,19730,26.6404811409
Vander Blue,BOS,3,15,2014,-0.1,#N/A,58044000,19730,#VALUE!
Vitor Faverani,BOS,37,488,2014,0.3,#N/A,58044000,19730,#VALUE!
Al Jefferson,CHA,73,2553,2014,7.8,"$13,500,000",58044000,19905,473.1523532026
Anthony Tolliver,CHA,64,1298,2014,3.2,"$1,027,424",58044000,19905,104.3029038973
Ben Gordon,CHA,19,279,2014,-0.3,"$13,200,000",58044000,19905,-1.9937525341
Bismack Biyombo,CHA,77,1072,2014,3.2,"$3,049,920",58044000,19905,85.9313930347
Chris Douglas-Roberts,CHA,49,1016,2014,2.4,#N/A,58044000,19905,#VALUE!
Cody Zeller,CHA,82,1416,2014,2.6,3857040,58044000,19905,92.0709214086
D.J. White,CHA,2,10,2014,0,#N/A,58044000,19905,#VALUE!
Gerald Henderson,CHA,77,2461,2014,3.6,"$6,000,000",58044000,19905,220.1691101053
Jannero Pargo,CHA,29,242,2014,0.5,"$1,399,507",58044000,19905,3.0376703593
Jeffery Taylor,CHA,26,629,2014,-0.2,788872,58044000,19905,-3.1594263515
Josh McRoberts,CHA,78,2360,2014,6.5,"$2,652,000",58044000,19905,384.5259310681
Kemba Walker,CHA,73,2614,2014,5.1,"$2,568,360",58044000,19905,334.2199963316
Michael Kidd-Gilchrist,CHA,62,1502,2014,3.1,4809840,58044000,19905,116.1574323162
Carlos Boozer,CHI,76,2141,2014,3.4,15300000,58044000,19930,169.9352113115
Derrick Rose,CHI,10,311,2014,-0.2,#N/A,58044000,19930,#VALUE!
Erik Murphy,CHI,24,62,2014,-0.1,490180,58044000,19930,-0.1555333124
Jimmy Butler,CHI,67,2591,2014,7.1,"$1,112,880",58044000,19930,461.348155854
Joakim Noah,CHI,80,2820,2014,11.2,#N/A,58044000,19930,#VALUE!
Kirk Hinrich,CHI,73,2116,2014,3.8,"$4,059,000",58044000,19930,200.7395676934
Mike Dunleavy,CHI,82,2584,2014,6.5,"$3,183,000",58044000,19930,420.1076643097
Mike James,CHI,11,77,2014,-0.1,#N/A,58044000,19930,#VALUE!
Nazr Mohammed,CHI,80,562,2014,0.8,"$1,399,507",58044000,19930,11.2729208821
Taj Gibson,CHI,82,2351,2014,5.7,7550000,58044000,19930,330.5060507636
Tony Snell,CHI,77,1231,2014,1.6,1409040,58044000,19930,49.3838265592
Alonzo Gee,CLE,65,1020,2014,0.9,#N/A,58044000,19930,#VALUE!
Anderson Varejao,CLE,65,1800,2014,5.4,"$9,036,364",58044000,19930,237.9432931992
Anthony Bennett,CLE,52,663,2014,-0.4,5324280,58044000,19930,-6.5973051573
C.J. Miles,CLE,51,984,2014,2.5,"$2,225,000",58044000,19930,61.6253194092
Carrick Felix,CLE,7,38,2014,0,510000,58044000,19930,0
Dion Waiters,CLE,70,2072,2014,1.6,3894240,58044000,19930,82.7967269842
Jarrett Jack,CLE,80,2252,2014,2.3,#N/A,58044000,19930,#VALUE!
Kyrie Irving,CLE,71,2496,2014,6.7,"$5,607,240",58044000,19930,415.6331134436
Matthew Dellavedova,CLE,72,1271,2014,2.1,490180,58044000,19930,66.9570909756
Scotty Hopson,CLE,2,7,2014,-0.1,#N/A,58044000,19930,#VALUE!
Sergey Karasev,CLE,22,156,2014,-0.1,1467840,58044000,19930,-0.391119512
Shane Edwards,CLE,2,12,2014,0,#N/A,58044000,19930,#VALUE!
Tristan Thompson,CLE,82,2594,2014,5.7,"$4,062,000",58044000,19930,369.1266455272
Tyler Zeller,CLE,70,1049,2014,2.6,1633440,58044000,19930,68.3702976843
Bernard James,DAL,30,146,2014,0.1,788872,58044000,19830,0.3680610989
Brandan Wright,DAL,58,1077,2014,5.1,"$5,000,000",58044000,19830,137.4670235569
DeJuan Blair,DAL,78,1214,2014,3.4,"$947,907",58044000,19830,104.046878085
Devin Harris,DAL,40,818,2014,1.6,"$1,272,279",58044000,19830,32.9846491265
Dirk Nowitzki,DAL,80,2628,2014,10.9,"$22,721,381",58044000,19830,611.5931677258
Gal Mekel,DAL,31,292,2014,-0.4,490180,58044000,19830,-2.9448227461
Jae Crowder,DAL,78,1254,2014,2.3,788872,58044000,19830,72.7097138072
Jose Calderon,DAL,81,2468,2014,6.3,"$6,791,570",58044000,19830,386.6750252065
Monta Ellis,DAL,82,3023,2014,4.9,"$8,000,000",58044000,19830,366.3972746432
Ricky Ledo,DAL,11,33,2014,0,544000,58044000,19830,0
Samuel Dalembert,DAL,80,1614,2014,4.9,"$3,700,748",58044000,19830,198.5993761727
Shane Larkin,DAL,48,489,2014,-0.1,1536960,58044000,19830,-1.2321158296
Shawn Marion,DAL,76,2409,2014,4.3,"$9,316,796",58044000,19830,254.4582765586
Vince Carter,DAL,81,1973,2014,4.3,"$3,180,000",58044000,19830,213.2737141276
Wayne Ellington,DAL,45,393,2014,0.7,"$2,652,000",58044000,19830,6.9219798528
Anthony Randolph,DEN,43,527,2014,0.6,#N/A,58044000,19755,#VALUE!
Darrell Arthur,DEN,68,1161,2014,0.7,"$3,231,683",58044000,19755,20.5057134742
Evan Fournier,DEN,76,1503,2014,1.4,1422720,58044000,19755,53.2254065625
J.J. Hickson,DEN,69,1859,2014,3.3,"$5,150,000",58044000,19755,154.0472287099
JaVale McGee,DEN,5,79,2014,-0.1,"$10,750,000",58044000,19755,-0.1930909876
Kenneth Faried,DEN,80,2178,2014,6.5,"$1,367,640",58044000,19755,358.1154240762
Nate Robinson,DEN,44,866,2014,1.8,"$2,016,000",58044000,19755,39.4057092298
Quincy Miller,DEN,52,789,2014,0,788872,58044000,19755,0
Randy Foye,DEN,81,2485,2014,4.6,#N/A,58044000,19755,#VALUE!
Timofey Mozgov,DEN,82,1770,2014,4.5,"$4,400,000",58044000,19755,200.4361039883
Ty Lawson,DEN,62,2222,2014,6.3,"$10,786,517",58044000,19755,342.0696363275
Wilson Chandler,DEN,62,1927,2014,3.1,"$6,344,164",58044000,19755,149.3884148209
Andre Drummond,DET,81,2619,2014,9.9,2462400,58044000,19780,654.2324807446
Brandon Jennings,DET,80,2728,2014,3.9,"$7,655,503",58044000,19780,264.2600493573
Charlie Villanueva,DET,20,180,2014,0.1,"$8,580,000",58044000,19780,0.4450630013
Greg Monroe,DET,82,2690,2014,5.9,"$4,086,454",58044000,19780,399.1995642892
Jonas Jerebko,DET,64,741,2014,1.4,"$4,500,000",58044000,19780,26.0658420313
Josh Harrellson,DET,32,317,2014,0.7,"$884,293",58044000,19780,5.60789931
Josh Smith,DET,77,2730,2014,1.1,"$13,500,000",58044000,19780,71.8036983462
Kentavious Caldwell-Pope,DET,80,1583,2014,1.8,2653080,58044000,19780,71.876818786
Kyle Singler,DET,82,2337,2014,4.4,1045000,58044000,19780,259.8449708324
Luigi Datome,DET,34,238,2014,-0.1,1750000,58044000,19780,-0.6010709283
Peyton Siva,DET,24,224,2014,-0.2,490180,58044000,19780,-1.1323762632
Rodney Stuckey,DET,73,1950,2014,2.2,"$8,500,000",58044000,19780,106.1173295532
Tony Mitchell,DET,21,79,2014,0.2,500000,58044000,19780,0.3993636901
Will Bynum,DET,56,1054,2014,1,"$2,790,343",58044000,19780,26.5815015874
,DET,19,309,2014,-0.3,#N/A,58044000,19780,#VALUE!
Andre Iguodala,GSW,63,2040,2014,5.8,"$12,868,632",58044000,19830,283.67175024
Andrew Bogut,GSW,67,1769,2014,6.5,"$14,000,000",58044000,19830,273.0601876419
David Lee,GSW,69,2288,2014,7.6,#N/A,58044000,19830,#VALUE!
Draymond Green,GSW,82,1797,2014,4.5,875500,58044000,19830,203.8492247223
Harrison Barnes,GSW,78,2204,2014,3.2,2923920,58044000,19830,177.3803100717
Hilton Armstrong,GSW,15,97,2014,0.3,#N/A,58044000,19830,#VALUE!
Jermaine O'Neal,GSW,44,883,2014,2.7,"$2,000,000",58044000,19830,60.0420942201
Klay Thompson,GSW,81,2868,2014,6.7,"$2,317,920",58044000,19830,483.7356695705
Marreese Speights,GSW,79,982,2014,2.1,"$3,500,000",58044000,19830,51.8079143506
Nemanja Nedovic,GSW,24,142,2014,-0.4,1056720,58044000,19830,-1.4316987947
Ognjen Kuzmic,GSW,21,92,2014,0,#N/A,58044000,19830,#VALUE!
Stephen Curry,GSW,78,2846,2014,13.4,"$9,887,642",58044000,19830,933.6800170148
Chandler Parsons,HOU,74,2783,2014,7.6,"$926,500",58044000,19830,533.1671977958
Donatas Motiejunas,HOU,62,952,2014,1.4,1422720,58044000,19830,33.5854580005
Dwight Howard,HOU,71,2396,2014,8,"$20,513,178",58044000,19830,422.9444928095
Francisco Garcia,HOU,55,1083,2014,1.8,"$1,265,977",58044000,19830,49.129416598
Greg Smith,HOU,11,100,2014,0.2,"$884,293",58044000,19830,0.5041693891
Isaiah Canaan,HOU,22,252,2014,0.2,570515,58044000,19830,1.270679044
James Harden,HOU,73,2777,2014,12.8,"$13,701,250",58044000,19830,846.3193081979
Jeremy Lin,HOU,71,2054,2014,4.4,#N/A,58044000,19830,#VALUE!
Josh Powell,HOU,1,19,2014,0,#N/A,58044000,19830,#VALUE!
Omer Asik,HOU,48,968,2014,2.4,#N/A,58044000,19830,#VALUE!
Omri Casspi,HOU,71,1283,2014,2.4,"$947,907",58044000,19830,77.6192332104
Patrick Beverley,HOU,56,1751,2014,4.2,788872,58044000,19830,185.3969132796
Robert Covington,HOU,7,34,2014,0.1,490180,58044000,19830,0.0857225799
Terrence Jones,HOU,76,2078,2014,7.3,1551840,58044000,19830,382.2127343891
Troy Daniels,HOU,5,75,2014,0.2,#N/A,58044000,19830,#VALUE!
C.J. Watson,IND,63,1193,2014,3.2,"$2,016,000",58044000,19780,96.3851039391
Chris Copeland,IND,41,265,2014,1,3000000,58044000,19780,6.6807911289
David West,IND,80,2472,2014,8.1,#N/A,58044000,19780,#VALUE!
Donald Sloan,IND,48,392,2014,0.3,"$884,293",58044000,19780,2.972009729
George Hill,IND,76,2434,2014,7.8,#N/A,58044000,19780,#VALUE!
Ian Mahinmi,IND,77,1248,2014,3.3,"$4,000,000",58044000,19780,103.6107577531
Lance Stephenson,IND,78,2752,2014,7.4,"$1,005,000",58044000,19780,514.6282819056
Luis Scola,IND,82,1399,2014,2.5,"$4,508,504",58044000,19780,87.8766117316
Paul George,IND,80,2898,2014,10.8,"$3,282,003",58044000,19780,788.6333230201
Rasual Butler,IND,50,378,2014,1.1,#N/A,58044000,19780,#VALUE!
Roy Hibbert,IND,81,2409,2014,5.4,"$14,283,844",58044000,19780,308.918552426
Solomon Hill,IND,28,226,2014,0.4,1246680,58044000,19780,2.2840823393
Antawn Jamison,LAC,22,248,2014,0.1,"$1,399,507",58044000,19755,0.6273242873
Blake Griffin,LAC,80,2863,2014,12.2,"$16,441,500",58044000,19755,813.1125211273
Chris Paul,LAC,62,2171,2014,12.2,#N/A,58044000,19755,#VALUE!
Darren Collison,LAC,80,2069,2014,5.9,"$1,900,000",58044000,19755,308.6312346626
DeAndre Jordan,LAC,82,2870,2014,11.1,"$10,986,550",58044000,19755,777.4149751169
Hedo Turkoglu,LAC,38,392,2014,0.8,"$12,000,000",58044000,19755,7.5979834295
J.J. Redick,LAC,35,987,2014,3,"$6,300,000",58044000,19755,74.0601802572
Jamal Crawford,LAC,69,2094,2014,5.3,"$5,225,000",58044000,19755,278.6198122803
Jared Dudley,LAC,74,1729,2014,2.4,"$4,250,000",58044000,19755,104.4635055382
Maalik Wayns,LAC,2,9,2014,0.1,788872,58044000,19755,0.0227748357
Matt Barnes,LAC,63,1735,2014,3.5,"$3,250,000",58044000,19755,153.2134162604
Reggie Bullock,LAC,43,395,2014,0.2,1149000,58044000,19755,1.9987102874
Ryan Hollins,LAC,61,482,2014,1.3,"$1,186,459",58044000,19755,15.8526497858
Sasha Vujacic,LAC,2,10,2014,-0.1,#N/A,58044000,19755,#VALUE!
Stephen Jackson,LAC,9,107,2014,-0.2,#N/A,58044000,19755,#VALUE!
Willie Green,LAC,55,869,2014,0.5,"$1,399,507",58044000,19755,10.9908226955
Chris Kaman,LAL,39,736,2014,0.5,"$3,183,000",58044000,19705,9.3096513533
