Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,,,2 - 3:58,,Donovan Harris,Left the Game,Terrence Thompson Entered the Game
Ke`von Rice,Left the Game,Coris Williams Jr. Entered the Game,,2 - 3:58,,,,
Evan Moorman,Three Point Made,,86-65,2 - 3:46,21,,,
Coris Williams Jr.,Assist,,,2 - 3:45,,,,
,,,86-67,2 - 3:32,19,Doniel Dean,Field Goal Made,
Evan Moorman,Defensive Foul,,,2 - 3:32,,,,
,,,,2 - 3:32,,Denzel Council,Left the Game,Jordan Adams Entered the Game
,,,86-68,2 - 3:32,18,Doniel Dean,Free Throw Made,
Evan Moorman,Three Point Made,,89-68,2 - 3:23,21,,,
Marcus Johnson Jr.,Assist,,,2 - 3:23,,,,
,,,89-71,2 - 3:13,18,Taquan Givens,Three Point Made,
,,,,2 - 3:13,,Doniel Dean,Assist,
Coris Williams Jr.,Field Goal Made,,91-71,2 - 3:01,20,,,
Kristian Keys,Assist,,,2 - 3:01,,,,
,,,,2 - 3:01,,Jordan Adams,Defensive Foul,
Coris Williams Jr.,Free Throw Attempt,,,2 - 3:01,,,,
,,,,2 - 3:00,,Terrence Thompson,Defensive Rebound,
,,,,2 - 2:49,,Ty Toney,Three Point Attempt,Terrence Thompson Offensive Rebound
,,,,2 - 2:41,,Terrence Thompson,Field Goal Attempt,Jordan Adams Offensive Rebound
,,,91-73,2 - 2:41,18,Jordan Adams,Field Goal Made,
Kristian Keys,Field Goal Attempt,,,2 - 2:28,,,,Taquan Givens Defensive Rebound
,,,91-75,2 - 1:55,16,Terrence Thompson,Field Goal Made,
,,,,2 - 1:51,,Taquan Givens,Assist,
Evan Moorman,Three Point Attempt,,,2 - 1:37,,,,Terrence Thompson Defensive Rebound
,,,91-77,2 - 1:26,14,Jordan Adams,Field Goal Made,
,,,,2 - 1:25,,Taquan Givens,Assist,
Marcus Johnson Jr.,Field Goal Attempt,,,2 - 1:10,,,,
,,,,2 - 1:10,,Terrence Thompson,Blocked shot,
Evan Moorman,Left the Game,,,2 - 1:10,,,,
Marcus Johnson Jr.,Left the Game,,,2 - 1:10,,,,
Coris Williams Jr.,Left the Game,,,2 - 1:10,,,,
Kristian Keys,Left the Game,,,2 - 1:10,,,,
Stefan Zecevic,Left the Game,William Robinson Entered the Game,,2 - 1:10,,,,
Ke`von Rice,Entered the Game,,,2 - 1:10,,,,
Gabe Mckinstry,Entered the Game,,,2 - 1:10,,,,
Stefan Zecevic,Entered the Game,,,2 - 1:10,,,,
Evan Moorman,Entered the Game,,,2 - 1:10,,,,
Evan Moorman,Three Point Made,,94-77,2 - 1:03,17,,,
Gabe Mckinstry,Assist,,,2 - 1:02,,,,
,,,94-80,2 - 0:49,14,Ty Toney,Three Point Made,
,,,,2 - 0:48,,Doniel Dean,Assist,
Evan Moorman,Three Point Attempt,,,2 - 0:37,,,,Terrence Thompson Defensive Rebound
,,,94-82,2 - 0:33,12,Doniel Dean,Field Goal Made,
,,,,2 - 0:33,,Terrence Thompson,Assist,
