Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,,,2 - 6:53,,TJ Dunans,Steal,
,,,,2 - 6:36,,Ramond Jenkins,Field Goal Attempt,
Jordan Capps,Blocked shot,,,2 - 6:36,,,,
Jordan Capps,Left the Game,Jalen Jackson Entered the Game,,2 - 6:36,,,,
,,,,2 - 6:36,,Ramond Jenkins,Left the Game,Justin Pride Entered the Game
,,,,2 - 6:36,,Blake Johnson,Left the Game,Ramond Jenkins Entered the Game
,,,,2 - 6:28,,Justin Pride,Field Goal Attempt,
Jalen Jackson,Blocked shot,,,2 - 6:28,,,,
Xavier Moon,Defensive Foul,,,2 - 6:22,,,,
,,,,2 - 6:22,,Justin Pride,Free Throw Attempt,Columbia State Offensive Rebound
,,,,2 - 6:22,,Justin Pride,Free Throw Attempt,Ramond Jenkins Offensive Rebound
,,Xavier Moon Defensive Rebound,,2 - 6:18,,Ramond Jenkins,Field Goal Attempt,
Jalen Jackson,Field Goal Made,,73-61,2 - 6:09,12,,,
Benji Bell,Assist,,,2 - 6:08,,,,
,,,,2 - 6:04,,Justin Pride,Turnover,
Benji Bell,Steal,,,2 - 6:04,,,,
,,,,2 - 6:03,,Justin Pride,Defensive Foul,
,,,,2 - 6:03,,Ramond Jenkins,Left the Game,Immanuel Griggs Entered the Game
Xavier Moon,Free Throw Made,,74-61,2 - 6:03,13,,,
Xavier Moon,Free Throw Made,,75-61,2 - 6:03,14,,,
,,,,2 - 5:49,,TJ Dunans,Field Goal Attempt,Immanuel Griggs Offensive Rebound
,,,75-63,2 - 5:46,12,Immanuel Griggs,Field Goal Made,
,,,,2 - 5:38,,Immanuel Griggs,Defensive Foul,
,,,,2 - 5:38,,Immanuel Griggs,Left the Game,Jamontae Davis Entered the Game
Jalen Jackson,Free Throw Attempt,NW Florida Offensive Rebound,,2 - 5:38,,,,
Jalen Jackson,Free Throw Attempt,,,2 - 5:38,,,,TJ Dunans Defensive Rebound
,,,75-66,2 - 5:28,9,Taljon Cromer,Three Point Made,
,,,,2 - 5:27,,Jamonte Graham,Assist,
Jalen Jackson,Turnover,,,2 - 5:17,,,,
,,,,2 - 5:15,,Jamonte Graham,Steal,
,,,,2 - 5:09,,Jamonte Graham,Turnover,
,,,,2 - 5:04,,Justin Pride,Defensive Foul,
Brandon Austin,Free Throw Made,,76-66,2 - 5:04,10,,,
Brandon Austin,Free Throw Made,,77-66,2 - 5:04,11,,,
,,,77-68,2 - 5:04,9,Taljon Cromer,Field Goal Made,
,,,,2 - 4:28,,Taljon Cromer,Defensive Foul,
Benji Bell,Free Throw Made,,78-68,2 - 4:28,10,,,
Benji Bell,Free Throw Made,,79-68,2 - 4:28,11,,,
,,Brandon Austin Defensive Rebound,,2 - 4:16,,Taljon Cromer,Three Point Attempt,
Jalen Jackson,Field Goal Attempt,,,2 - 4:05,,,,Columbia State Defensive Rebound
,,,79-70,2 - 3:52,9,TJ Dunans,Field Goal Made,
,,,,2 - 3:33,,Taljon Cromer,Defensive Foul,
Jalen Jackson,Free Throw Made,,80-70,2 - 3:33,10,,,
Jalen Jackson,Free Throw Made,,81-70,2 - 3:33,11,,,
,,,81-72,2 - 3:18,9,TJ Dunans,Field Goal Made,
,,,,2 - 2:53,,Jamontae Davis,Defensive Foul,
,,,,2 - 2:53,,Jamontae Davis,Left the Game,Matt Brown Entered the Game
Jalen Jackson,Free Throw Made,,82-72,2 - 2:53,10,,,
Jalen Jackson,Free Throw Made,,83-72,2 - 2:53,11,,,
,,,83-74,2 - 2:42,9,Jamonte Graham,Field Goal Made,
,,,,2 - 2:39,,Taljon Cromer,Defensive Foul,
,,,,2 - 2:39,,Taljon Cromer,Left the Game,Blake Johnson Entered the Game
Benji Bell,Free Throw Made,,84-74,2 - 2:39,10,,,
Benji Bell,Free Throw Made,,85-74,2 - 2:39,11,,,
,,,,2 - 2:39,,TJ Dunans,Field Goal Attempt,Jamonte Graham Offensive Rebound
,,,,2 - 2:39,,Jamonte Graham,Field Goal Attempt,
Brandon Austin,Blocked shot,,,2 - 2:37,,,,
Xavier Moon,Defensive Rebound,,,2 - 2:25,,,,
,,,,2 - 2:25,,Jamonte Graham,Defensive Foul,
,,,,2 - 2:25,,Blake Johnson,Left the Game,Jamontae Davis Entered the Game
Xavier Moon,Free Throw Attempt,NW Florida Offensive Rebound,,2 - 2:25,,,,
Xavier Moon,Free Throw Made,,86-74,2 - 2:25,12,,,
Benji Bell,Defensive Foul,,,2 - 2:20,,,,
,,,,2 - 2:20,,Jamontae Davis,Left the Game,Blake Johnson Entered the Game
,,,,2 - 2:20,,Justin Pride,Free Throw Attempt,Columbia State Offensive Rebound
,,,86-75,2 - 2:20,11,Justin Pride,Free Throw Made,
,,,,2 - 2:16,,Jamonte Graham,Defensive Foul,
,,,,2 - 2:16,,Blake Johnson,Left the Game,Jamontae Davis Entered the Game
Benji Bell,Free Throw Made,,87-75,2 - 2:16,12,,,
Benji Bell,Free Throw Made,,88-75,2 - 2:16,13,,,
,,,88-77,2 - 2:05,11,Jamontae Davis,Field Goal Made,
,,,,2 - 2:05,,Justin Pride,Assist,
Xavier Moon,Defensive Foul,,,2 - 2:05,,,,
,,Keith Charleston Defensive Rebound,,2 - 2:05,,Jamontae Davis,Free Throw Attempt,
,,,,2 - 1:41,,TJ Dunans,Defensive Foul,
Benji Bell,Free Throw Attempt,NW Florida Offensive Rebound,,2 - 1:41,,,,
Benji Bell,Free Throw Made,,89-77,2 - 1:41,12,,,
,,,,2 - 1:34,,Jamonte Graham,Field Goal Attempt,
Benji Bell,Blocked shot,,,2 - 1:33,,,,
Xavier Moon,Defensive Rebound,,,2 - 1:32,,,,
Keith Charleston,Field Goal Made,,91-77,2 - 1:17,14,,,
Jalen Jackson,Assist,,,2 - 1:15,,,,
,,,91-80,2 - 1:06,11,TJ Dunans,Three Point Made,
,,,,2 - 1:06,,Justin Pride,Assist,
,,,,2 - 1:06,,TJ Dunans,Left the Game,
,,,,2 - 1:06,,Jamonte Graham,Left the Game,
,,,,2 - 1:06,,Jamontae Davis,Left the Game,
,,,,2 - 1:06,,Matt Brown,Left the Game,
,,,,2 - 1:06,,Justin Pride,Left the Game,Blake Johnson Entered the Game
,,,,2 - 1:06,,Antoine Williams,Entered the Game,
,,,,2 - 1:06,,Justin Pride,Entered the Game,
,,,,2 - 1:06,,Matt Brown,Entered the Game,
,,,,2 - 1:06,,TJ Dunans,Entered the Game,
,,,,2 - 1:05,,Antoine Williams,Defensive Foul,
,,,,2 - 1:05,,Blake Johnson,Left the Game,
,,,,2 - 1:05,,Antoine Williams,Left the Game,Jamonte Graham Entered the Game
,,,,2 - 1:05,,Jamontae Davis,Entered the Game,
Keith Charleston,Free Throw Attempt,NW Florida Offensive Rebound,,2 - 1:05,,,,
Keith Charleston,Free Throw Attempt,Brandon Austin Offensive Rebound,,2 - 1:05,,,,
,,,,2 - 0:44,,Jamonte Graham,Defensive Foul,
,,,,2 - 0:44,,Jamonte Graham,Left the Game,Antoine Williams Entered the Game
Benji Bell,Left the Game,Jarin Hilson Entered the Game,,2 - 0:44,,,,
Benji Bell,Free Throw Made,,92-80,2 - 0:44,12,,,
Benji Bell,Free Throw Made,,93-80,2 - 0:44,13,,,
,,Jalen Jackson Defensive Rebound,,2 - 0:36,,TJ Dunans,Three Point Attempt,
Keith Charleston,Three Point Attempt,NW Florida Offensive Rebound,,2 - 0:00,,,,
