Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Jemerrio Jones,Free Throw Attempt,Hill College Offensive Rebound,,2 - 12:35,,,,
Jemerrio Jones,Free Throw Attempt,,,2 - 12:35,,,,Kavell Bigby-Williams Defensive Rebound
,,,54-57,2 - 12:23,-3,Renard Suggs,Field Goal Made,
Marcus Johnson Jr.,Field Goal Made,,56-57,2 - 12:10,-1,,,
,,,,2 - 12:09,,Kavell Bigby-Williams,Defensive Foul,
Evan Moorman,Left the Game,,,2 - 12:09,,,,
Devocio Butler,Left the Game,Tyrell Bellot-Green Entered the Game,,2 - 12:09,,,,
Kristian Keys,Entered the Game,,,2 - 12:09,,,,
,,,,2 - 12:09,,Kavell Bigby-Williams,Left the Game,Quinton Everett Entered the Game
Marcus Johnson Jr.,Free Throw Made,,57-57,2 - 12:09,(T4),,,
,,Marcus Johnson Jr. Defensive Rebound,,2 - 11:52,,Quinton Everett,Field Goal Attempt,
Coris Williams Jr.,Field Goal Made,,59-57,2 - 11:47,2 (L7),,,
Marcus Johnson Jr.,Assist,,,2 - 11:46,,,,
,,Jemerrio Jones Defensive Rebound,,2 - 11:30,,Brandon Jones,Three Point Attempt,
Marcus Johnson Jr.,Field Goal Attempt,,,2 - 11:17,,,,Quinton Everett Defensive Rebound
,,,,2 - 11:12,,Renard Suggs,Field Goal Attempt,
Jemerrio Jones,Blocked shot,,,2 - 11:10,,,,
Marcus Johnson Jr.,Defensive Rebound,,,2 - 11:09,,,,
,,,,2 - 11:07,,Brandon Jones,Defensive Foul,
,,,,2 - 11:07,,Brandon Jones,Left the Game,Rickey Suggs Entered the Game
Tyrell Bellot-Green,Free Throw Made,,60-57,2 - 11:07,3,,,
Tyrell Bellot-Green,Free Throw Made,,61-57,2 - 11:07,4,,,
Tyrell Bellot-Green,Left the Game,,,2 - 11:01,,,,
Marcus Johnson Jr.,Left the Game,,,2 - 11:01,,,,
Coris Williams Jr.,Left the Game,,,2 - 11:01,,,,
Jemerrio Jones,Left the Game,,,2 - 11:01,,,,
Kristian Keys,Left the Game,Marcus Johnson Jr. Entered the Game,,2 - 11:01,,,,
Tyrell Bellot-Green,Entered the Game,,,2 - 11:01,,,,
Jemerrio Jones,Entered the Game,,,2 - 11:01,,,,
Devocio Butler,Entered the Game,,,2 - 11:01,,,,
Kristian Keys,Entered the Game,,,2 - 11:01,,,,
,,Jemerrio Jones Defensive Rebound,,2 - 10:46,,Renard Suggs,Three Point Attempt,
Marcus Johnson Jr.,Field Goal Attempt,,,2 - 10:28,,,,Sarp Gobeloglu Defensive Rebound
,,,,2 - 10:17,,Quinton Everett,Field Goal Attempt,Rickey Suggs Offensive Rebound
,,,61-59,2 - 10:15,2,Rickey Suggs,Field Goal Made,
Jemerrio Jones,Field Goal Attempt,,,2 - 10:04,,,,Sarp Gobeloglu Defensive Rebound
,,,61-61,2 - 9:52,(T5),Lorenzo Bonam,Field Goal Made,
,,,,2 - 9:49,,Quinton Everett,Assist,
Jemerrio Jones,Left the Game,Coris Williams Jr. Entered the Game,,2 - 9:49,,,,
Devocio Butler,Field Goal Made,,63-61,2 - 9:36,2 (L8),,,
,,,,2 - 9:33,,Rickey Suggs,Defensive Foul,
Devocio Butler,Free Throw Attempt,,,2 - 9:33,,,,Sarp Gobeloglu Defensive Rebound
,,,63-64,2 - 9:19,-1 (L9),Renard Suggs,Three Point Made,
Kristian Keys,Field Goal Made,,65-64,2 - 9:04,1 (L10),,,
Coris Williams Jr.,Assist,,,2 - 9:04,,,,
,,Coris Williams Jr. Defensive Rebound,,2 - 8:54,,Lorenzo Bonam,Field Goal Attempt,
Tyrell Bellot-Green,Three Point Attempt,,,2 - 8:39,,,,Renard Suggs Defensive Rebound
Devocio Butler,Defensive Foul,,,2 - 8:16,,,,
,,,65-66,2 - 8:12,-1 (L11),Quinton Everett,Field Goal Made,
,,,,2 - 8:11,,Renard Suggs,Assist,
Devocio Butler,Field Goal Attempt,,,2 - 7:44,,,,Rickey Suggs Defensive Rebound
Devocio Butler,Defensive Foul,,,2 - 7:44,,,,
Devocio Butler,Left the Game,Jemerrio Jones Entered the Game,,2 - 7:44,,,,
,,,,2 - 7:28,,Quinton Everett,Field Goal Attempt,Lorenzo Bonam Offensive Rebound
Marcus Johnson Jr.,Defensive Foul,,,2 - 7:28,,,,
,,,65-67,2 - 7:28,-2,Lorenzo Bonam,Free Throw Made,
,,,65-68,2 - 7:28,-3,Lorenzo Bonam,Free Throw Made,
Coris Williams Jr.,Turnover,,,2 - 7:21,,,,
,,,,2 - 7:20,,Sarp Gobeloglu,Steal,
,,,,2 - 7:13,,Renard Suggs,Turnover,
Coris Williams Jr.,Steal,,,2 - 7:09,,,,
Tyrell Bellot-Green,Field Goal Made,,67-68,2 - 7:02,-1,,,
Marcus Johnson Jr.,Assist,,,2 - 7:02,,,,
Marcus Johnson Jr.,Defensive Foul,,,2 - 6:36,,,,
,,,67-69,2 - 6:36,-2,Renard Suggs,Free Throw Made,
,,Hill College Defensive Rebound,,2 - 6:36,,Renard Suggs,Free Throw Attempt,
,,,,2 - 6:35,,Sarp Gobeloglu,Left the Game,Kavell Bigby-Williams Entered the Game
Tyrell Bellot-Green,Three Point Made,,70-69,2 - 6:22,1 (L12),,,
Marcus Johnson Jr.,Assist,,,2 - 6:22,,,,
,,,,2 - 6:07,,Kavell Bigby-Williams,Field Goal Attempt,
Coris Williams Jr.,Blocked shot,,,2 - 6:06,,,,
Jemerrio Jones,Defensive Rebound,,,2 - 6:06,,,,
Tyrell Bellot-Green,Three Point Attempt,Kristian Keys Offensive Rebound,,2 - 5:54,,,,
Jemerrio Jones,Turnover,,,2 - 5:47,,,,
,,,,2 - 5:46,,Rickey Suggs,Steal,
,,,70-71,2 - 5:44,-1 (L13),Rickey Suggs,Field Goal Made,
Marcus Johnson Jr.,Three Point Attempt,,,2 - 5:23,,,,Kavell Bigby-Williams Defensive Rebound
,,Marcus Johnson Jr. Defensive Rebound,,2 - 4:56,,Lorenzo Bonam,Three Point Attempt,
Jemerrio Jones,Field Goal Made,,72-71,2 - 4:42,1 (L14),,,
Coris Williams Jr.,Assist,,,2 - 4:42,,,,
Tyrell Bellot-Green,Left the Game,,,2 - 4:42,,,,
Marcus Johnson Jr.,Left the Game,,,2 - 4:42,,,,
Coris Williams Jr.,Left the Game,,,2 - 4:42,,,,
Jemerrio Jones,Left the Game,,,2 - 4:42,,,,
Kristian Keys,Left the Game,Evan Moorman Entered the Game,,2 - 4:42,,,,
Jemerrio Jones,Entered the Game,,,2 - 4:42,,,,
Marcus Johnson Jr.,Entered the Game,,,2 - 4:42,,,,
Coris Williams Jr.,Entered the Game,,,2 - 4:42,,,,
Devocio Butler,Entered the Game,,,2 - 4:42,,,,
,,,72-73,2 - 4:32,-1 (L15),Renard Suggs,Field Goal Made,
Devocio Butler,Field Goal Attempt,,,2 - 4:17,,,,
,,,,2 - 4:17,,Rickey Suggs,Blocked shot,
,,,,2 - 4:17,,Rickey Suggs,Left the Game,
,,,,2 - 4:17,,Kavell Bigby-Williams,Left the Game,Brandon Jones Entered the Game
,,,,2 - 4:17,,Sarp Gobeloglu,Entered the Game,
Coris Williams Jr.,Field Goal Attempt,Jemerrio Jones Offensive Rebound,,2 - 4:09,,,,
Jemerrio Jones,Field Goal Attempt,Coris Williams Jr. Offensive Rebound,,2 - 4:07,,,,
Coris Williams Jr.,Field Goal Made,,74-73,2 - 4:05,1 (L16),,,
,,,74-75,2 - 3:49,-1 (L17),Renard Suggs,Field Goal Made,
Evan Moorman,Three Point Made,,77-75,2 - 3:36,2 (L18),,,
Marcus Johnson Jr.,Assist,,,2 - 3:36,,,,
,,,,2 - 3:21,,Renard Suggs,Turnover,
Evan Moorman,Steal,,,2 - 3:20,,,,
Evan Moorman,Three Point Made,,80-75,2 - 3:16,5,,,
Marcus Johnson Jr.,Assist,,,2 - 3:13,,,,
,,,80-77,2 - 3:00,3,Lorenzo Bonam,Field Goal Made,
Devocio Butler,Three Point Attempt,Jemerrio Jones Offensive Rebound,,2 - 2:48,,,,
Marcus Johnson Jr.,Field Goal Attempt,,,2 - 2:24,,,,Sarp Gobeloglu Defensive Rebound
Coris Williams Jr.,Defensive Foul,,,2 - 2:22,,,,
,,,,2 - 2:22,,Brandon Jones,Left the Game,Kavell Bigby-Williams Entered the Game
,,,80-78,2 - 2:22,2,Sarp Gobeloglu,Free Throw Made,
,,,80-79,2 - 2:22,1,Sarp Gobeloglu,Free Throw Made,
Marcus Johnson Jr.,Turnover,,,2 - 1:54,,,,
Evan Moorman,Left the Game,Tyrell Bellot-Green Entered the Game,,2 - 1:54,,,,
,,,,2 - 1:54,,Kavell Bigby-Williams,Left the Game,Brandon Jones Entered the Game
,,,80-81,2 - 1:21,-1 (L19),Sarp Gobeloglu,Field Goal Made,
,,,,2 - 1:20,,Quinton Everett,Assist,
,,,,2 - 1:06,,Brandon Jones,Left the Game,Rickey Suggs Entered the Game
Tyrell Bellot-Green,Field Goal Made,,82-81,2 - 0:52,1 (L20),,,
Jemerrio Jones,Assist,,,2 - 0:51,,,,
,,Devocio Butler Defensive Rebound,,2 - 0:34,,Quinton Everett,Field Goal Attempt,
,,,,2 - 0:30,,Quinton Everett,Defensive Foul,
,,,,2 - 0:30,,Rickey Suggs,Left the Game,Brandon Jones Entered the Game
Tyrell Bellot-Green,Left the Game,Stefan Zecevic Entered the Game,,2 - 0:30,,,,
Coris Williams Jr.,Left the Game,Gabe Mckinstry Entered the Game,,2 - 0:30,,,,
Devocio Butler,Free Throw Made,,83-81,2 - 0:30,2,,,
Devocio Butler,Free Throw Attempt,,,2 - 0:30,,,,Brandon Jones Defensive Rebound
Stefan Zecevic,Defensive Foul,,,2 - 0:13,,,,
Gabe Mckinstry,Left the Game,,,2 - 0:13,,,,
Stefan Zecevic,Left the Game,Evan Moorman Entered the Game,,2 - 0:13,,,,
Tyrell Bellot-Green,Entered the Game,,,2 - 0:13,,,,
,,,83-82,2 - 0:13,1,Lorenzo Bonam,Free Throw Made,
,,,83-83,2 - 0:13,(T6),Lorenzo Bonam,Free Throw Made,
,,,,2 - 0:01,,Renard Suggs,Left the Game,
,,,,2 - 0:01,,Quinton Everett,Left the Game,
,,,,2 - 0:01,,Lorenzo Bonam,Left the Game,
,,,,2 - 0:01,,Brandon Jones,Left the Game,
,,,,2 - 0:01,,Sarp Gobeloglu,Left the Game,Kavell Bigby-Williams Entered the Game
,,,,2 - 0:01,,Renard Suggs,Entered the Game,
,,,,2 - 0:01,,Lorenzo Bonam,Entered the Game,
,,,,2 - 0:01,,Brandon Jones,Entered the Game,
,,,,2 - 0:01,,Quinton Everett,Entered the Game,
,,,,2 - 0:01,,Brandon Jones,Left the Game,Sarp Gobeloglu Entered the Game
,,,,2 - 0:01,,Kavell Bigby-Williams,Left the Game,Brandon Jones Entered the Game
,,,,2 - 0:01,,Renard Suggs,Defensive Foul,
Jemerrio Jones,Free Throw Made,,84-83,2 - 0:01,1 (L21),,,
Jemerrio Jones,Free Throw Made,,85-83,2 - 0:01,2,,,
