Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Caelan Neal,Entered the Game,,,1 - 9:16,,,,
Damien Akao,Entered the Game,,,1 - 9:16,,,,
Reed Rowell,Entered the Game,,,1 - 9:16,,,,
Robert Joiner,Entered the Game,,,1 - 9:16,,,,
,,,,1 - 9:16,,Denzel Council,Entered the Game,
,,,,1 - 9:16,,Donovan Harris,Entered the Game,
,,,,1 - 9:16,,Taquan Givens,Entered the Game,
,,,,1 - 9:16,,Montrel Goldston,Entered the Game,
,,,,1 - 9:16,,Paris Ballinger,Entered the Game,
Caelan Neal,Left the Game,Chris Howell Entered the Game,,1 - 9:16,,,,
Kyle Steward,Left the Game,Caelan Neal Entered the Game,,1 - 9:14,,,,
Reed Rowell,Defensive Foul,,,1 - 9:01,,,,
Reed Rowell,Left the Game,Lamar Wofford Entered the Game,,1 - 9:01,,,,
Lamar Wofford,Defensive Foul,,,1 - 8:56,,,,
Lamar Wofford,Left the Game,Adrion Williams Entered the Game,,1 - 8:56,,,,
,,,,1 - 8:56,,Donovan Harris,Free Throw Attempt,Georgia Highlands Offensive Rebound
,,,15-17,1 - 8:56,-2,Donovan Harris,Free Throw Made,
Adrion Williams,Field Goal Made,,17-17,1 - 8:45,(T3),,,
,,,17-20,1 - 8:34,-3 (L5),Montrel Goldston,Three Point Made,
,,,,1 - 8:33,,Paris Ballinger,Assist,
,,,,1 - 8:27,,Paris Ballinger,Left the Game,Ty Toney Entered the Game
,,,,1 - 8:27,,Denzel Council,Left the Game,Denzel Council Entered the Game
,,,,1 - 8:27,,Montrel Goldston,Left the Game,Quay Fergerson Entered the Game
,,,,1 - 8:08,,Taquan Givens,Left the Game,Montrel Goldston Entered the Game
,,,,1 - 8:08,,Montrel Goldston,Defensive Foul,
,,,,1 - 8:08,,Montrel Goldston,Left the Game,Doniel Dean Entered the Game
Chris Howell,Left the Game,Kyle Steward Entered the Game,,1 - 8:08,,,,
,,,,1 - 8:08,,Quay Fergerson,Left the Game,Taquan Givens Entered the Game
,,,,1 - 8:08,,Ty Toney,Defensive Foul,
Caelan Neal,Left the Game,Derrick Byrd Entered the Game,,1 - 8:08,,,,
Kyle Steward,Turnover,,,1 - 8:02,,,,
,,,,1 - 8:01,,Denzel Council,Steal,
,,,17-22,1 - 7:55,-5,Ty Toney,Field Goal Made,
Adrion Williams,Field Goal Made,,19-22,1 - 7:35,-3,,,
Derrick Byrd,Assist,,,1 - 7:35,,,,
,,,,1 - 7:35,,Doniel Dean,Defensive Foul,
Robert Joiner,Left the Game,Chris Howell Entered the Game,,1 - 7:35,,,,
,,,,1 - 7:35,,Ty Toney,Left the Game,Montrel Goldston Entered the Game
Adrion Williams,Free Throw Attempt,,,1 - 7:35,,,,Doniel Dean Defensive Rebound
,,,19-24,1 - 7:10,-5,Montrel Goldston,Field Goal Made,
,,,,1 - 7:00,,Montrel Goldston,Defensive Foul,
,,,,1 - 7:00,,Montrel Goldston,Left the Game,Terrence Thompson Entered the Game
Damien Akao,Free Throw Made,,20-24,1 - 7:00,-4,,,
Damien Akao,Free Throw Made,,21-24,1 - 7:00,-3,,,
,,,,1 - 6:35,,Denzel Council,Three Point Attempt,Ty Toney Offensive Rebound
,,,21-26,1 - 6:34,-5,Ty Toney,Field Goal Made,
Damien Akao,Turnover,,,1 - 6:18,,,,
Kyle Steward,Left the Game,,,1 - 6:19,,,,
Chris Howell,Left the Game,,,1 - 6:19,,,,
Derrick Byrd,Left the Game,,,1 - 6:19,,,,
Damien Akao,Left the Game,,,1 - 6:19,,,,
Adrion Williams,Left the Game,,,1 - 6:19,,,,
,,,,1 - 6:19,,Doniel Dean,Left the Game,
,,,,1 - 6:19,,Taquan Givens,Left the Game,
,,,,1 - 6:19,,Denzel Council,Left the Game,
,,,,1 - 6:19,,Terrence Thompson,Left the Game,
,,,,1 - 6:19,,Donovan Harris,Left the Game,
,,,,1 - 6:19,,Doniel Dean,Entered the Game,
,,,,1 - 6:19,,Taquan Givens,Entered the Game,
,,,,1 - 6:19,,Denzel Council,Entered the Game,
,,,,1 - 6:19,,Terrence Thompson,Entered the Game,
,,,,1 - 6:19,,Donovan Harris,Entered the Game,
Jacolby Harris,Entered the Game,,,1 - 6:19,,,,
Kyle Steward,Entered the Game,,,1 - 6:19,,,,
Chris Howell,Entered the Game,,,1 - 6:19,,,,
Derrick Byrd,Entered the Game,,,1 - 6:19,,,,
Adrion Williams,Entered the Game,,,1 - 6:19,,,,
Adrion Williams,Defensive Foul,,,1 - 6:11,,,,
Adrion Williams,Left the Game,Lamar Wofford Entered the Game,,1 - 6:11,,,,
,,,21-27,1 - 6:11,-6,Terrence Thompson,Free Throw Made,
,,,21-28,1 - 6:11,-7,Terrence Thompson,Free Throw Made,
Lamar Wofford,Field Goal Made,,23-28,1 - 5:58,-5,,,
Chris Howell,Assist,,,1 - 5:58,,,,
,,,,1 - 5:32,,Terrence Thompson,Turnover,
Chris Howell,Field Goal Attempt,Butler CC Offensive Rebound,,1 - 5:20,,,,
,,,,1 - 5:20,,Donovan Harris,Defensive Foul,
Lamar Wofford,Free Throw Made,,24-28,1 - 5:20,-4,,,
Lamar Wofford,Free Throw Made,,25-28,1 - 5:20,-3,,,
,,Chris Howell Defensive Rebound,,1 - 5:11,,Taquan Givens,Field Goal Attempt,
Kyle Steward,Field Goal Attempt,,,1 - 5:06,,,,Doniel Dean Defensive Rebound
Derrick Byrd,Defensive Foul,,,1 - 4:59,,,,
Derrick Byrd,Left the Game,Caelan Neal Entered the Game,,1 - 4:59,,,,
,,,,1 - 4:59,,Denzel Council,Left the Game,Ty Toney Entered the Game
,,,,1 - 4:59,,Terrence Thompson,Free Throw Attempt,Georgia Highlands Offensive Rebound
,,,25-29,1 - 4:59,-4,Terrence Thompson,Free Throw Made,
,,,,1 - 4:46,,Terrence Thompson,Defensive Foul,
Chris Howell,Left the Game,Travis House Entered the Game,,1 - 4:46,,,,
,,,,1 - 4:46,,Doniel Dean,Left the Game,Paris Ballinger Entered the Game
Kyle Steward,Free Throw Made,,26-29,1 - 4:46,-3,,,
Kyle Steward,Free Throw Made,,27-29,1 - 4:46,-2,,,
Lamar Wofford,Field Goal Attempt,,,1 - 3:50,,,,Taquan Givens Defensive Rebound
,,,,1 - 3:14,,Taquan Givens,Turnover,
Lamar Wofford,Steal,,,1 - 3:14,,,,
,,,,1 - 3:10,,Ty Toney,Defensive Foul,
Lamar Wofford,Left the Game,Adrion Williams Entered the Game,,1 - 3:10,,,,
,,,,1 - 3:10,,Paris Ballinger,Left the Game,
,,,,1 - 3:10,,Ty Toney,Left the Game,Doniel Dean Entered the Game
,,,,1 - 3:10,,Denzel Council,Entered the Game,
Jacolby Harris,Free Throw Made,,28-29,1 - 3:10,-1,,,
Jacolby Harris,Free Throw Attempt,Kyle Steward Offensive Rebound,,1 - 3:10,,,,
Kyle Steward,Field Goal Attempt,,,1 - 3:07,,,,
,,,,1 - 3:06,,Donovan Harris,Blocked shot,
,,,,1 - 3:05,,Terrence Thompson,Defensive Rebound,
Kyle Steward,Defensive Foul,,,1 - 2:38,,,,
,,,,1 - 2:38,,Doniel Dean,Free Throw Attempt,Georgia Highlands Offensive Rebound
,,,28-30,1 - 2:38,-2,Doniel Dean,Free Throw Made,
Jacolby Harris,Turnover,,,1 - 2:15,,,,
