Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,,,1 - 8:13,,Daryl Macon,Assist,
Demetrius McReynolds,Field Goal Made,,14-15,1 - 7:48,-1,,,
,,,14-18,1 - 7:34,-4,Jarvis Williams,Three Point Made,
Jermohn Queen,Left the Game,,,1 - 7:33,,,,
Payton Hulsey,Left the Game,,,1 - 7:33,,,,
Kyle Meyer,Left the Game,,,1 - 7:33,,,,
Demetrius McReynolds,Left the Game,,,1 - 7:33,,,,
Djordje Beronja,Left the Game,Jermohn Queen Entered the Game,,1 - 7:33,,,,
Payton Hulsey,Entered the Game,,,1 - 7:33,,,,
Daishon Smith,Entered the Game,,,1 - 7:33,,,,
Kyle Meyer,Entered the Game,,,1 - 7:33,,,,
Marcus Barham,Entered the Game,,,1 - 7:33,,,,
Jermohn Queen,Left the Game,,,1 - 7:33,,,,
Payton Hulsey,Left the Game,,,1 - 7:33,,,,
Daishon Smith,Left the Game,,,1 - 7:33,,,,
Kyle Meyer,Left the Game,,,1 - 7:33,,,,
Marcus Barham,Left the Game,Payton Hulsey Entered the Game,,1 - 7:33,,,,
Kyle Meyer,Entered the Game,,,1 - 7:33,,,,
Jermohn Queen,Entered the Game,,,1 - 7:33,,,,
Djordje Beronja,Entered the Game,,,1 - 7:33,,,,
Demetrius McReynolds,Entered the Game,,,1 - 7:33,,,,
,,,,1 - 7:30,,Vercell Webster,Left the Game,Torlorf Thomas Entered the Game
,,,,1 - 7:18,,Torlorf Thomas,Defensive Foul,
Djordje Beronja,Turnover,,,1 - 7:06,,,,
,,,,1 - 6:50,,Marcus Washington,Turnover,
Demetrius McReynolds,Steal,,,1 - 6:50,,,,
Jermohn Queen,Field Goal Attempt,,,1 - 6:46,,,,
,,,,1 - 6:45,,Dietrich Taylor,Blocked shot,
,,,,1 - 6:44,,Jarvis Williams,Defensive Rebound,
,,,,1 - 6:40,,Marcus Washington,Field Goal Attempt,Daryl Macon Offensive Rebound
,,,14-20,1 - 6:39,-6,Daryl Macon,Field Goal Made,
,,,,1 - 6:22,,Marcus Washington,Jump Ball Won,
Jermohn Queen,Left the Game,Daishon Smith Entered the Game,,1 - 6:22,,,,
Payton Hulsey,Left the Game,,,1 - 6:22,,,,
Daishon Smith,Left the Game,,,1 - 6:22,,,,
Kyle Meyer,Left the Game,,,1 - 6:22,,,,
Demetrius McReynolds,Left the Game,,,1 - 6:22,,,,
Djordje Beronja,Left the Game,,,1 - 6:22,,,,
,,,,1 - 6:22,,Jarvis Williams,Left the Game,
,,,,1 - 6:22,,Marcus Washington,Left the Game,
,,,,1 - 6:22,,Daryl Macon,Left the Game,
,,,,1 - 6:22,,Torlorf Thomas,Left the Game,
,,,,1 - 6:22,,Dietrich Taylor,Left the Game,Dietrich Taylor Entered the Game
,,,,1 - 6:22,,Jarvis Williams,Entered the Game,
,,,,1 - 6:22,,Marcus Washington,Entered the Game,
,,,,1 - 6:22,,Daryl Macon,Entered the Game,
,,,,1 - 6:22,,Torlorf Thomas,Entered the Game,
Payton Hulsey,Entered the Game,,,1 - 6:22,,,,
Jermohn Queen,Entered the Game,,,1 - 6:22,,,,
Daishon Smith,Entered the Game,,,1 - 6:22,,,,
Kyle Meyer,Entered the Game,,,1 - 6:22,,,,
Djordje Beronja,Entered the Game,,,1 - 6:22,,,,
Payton Hulsey,Three Point Attempt,,,1 - 6:01,,,,Holmes CC Defensive Rebound
,,Djordje Beronja Defensive Rebound,,1 - 5:45,,Marcus Washington,Field Goal Attempt,
Daishon Smith,Three Point Attempt,,,1 - 5:32,,,,Daryl Macon Defensive Rebound
,,,14-22,1 - 5:25,-8,Marcus Washington,Field Goal Made,
,,,,1 - 5:24,,Daryl Macon,Assist,
Djordje Beronja,Field Goal Made,,16-22,1 - 4:54,-6,,,
Kyle Meyer,Assist,,,1 - 4:54,,,,
,,,16-25,1 - 4:38,-9,Torlorf Thomas,Three Point Made,
,,,,1 - 4:38,,Marcus Washington,Assist,
Daishon Smith,Turnover,,,1 - 4:17,,,,
,,,,1 - 4:17,,Marcus Washington,Steal,
,,,,1 - 4:17,,Dietrich Taylor,Left the Game,Vercell Webster Entered the Game
Daishon Smith,Left the Game,Marcus Barham Entered the Game,,1 - 4:17,,,,
,,,,1 - 4:17,,Torlorf Thomas,Turnover,
Payton Hulsey,Field Goal Attempt,Kyle Meyer Offensive Rebound,,1 - 3:55,,,,
Kyle Meyer,Field Goal Attempt,,,1 - 3:48,,,,Vercell Webster Defensive Rebound
,,Payton Hulsey Defensive Rebound,,1 - 3:40,,Daryl Macon,Three Point Attempt,
Payton Hulsey,Field Goal Made,,18-25,1 - 3:19,-7,,,
,,,,1 - 2:45,,Daryl Macon,Field Goal Attempt,Marcus Washington Offensive Rebound
,,,,1 - 2:37,,Vercell Webster,Turnover,
Payton Hulsey,Offensive Foul,,,1 - 2:30,,,,
Payton Hulsey,Turnover,,,1 - 2:30,,,,
,,,,1 - 2:30,,Jarvis Williams,Charge,
Payton Hulsey,Left the Game,Landus Anderson Entered the Game,,1 - 2:22,,,,
,,Marcus Barham Defensive Rebound,,1 - 1:58,,Marcus Washington,Field Goal Attempt,
,,,,1 - 1:58,,Vercell Webster,Defensive Foul,
,,,,1 - 1:58,,Vercell Webster,Left the Game,Dietrich Taylor Entered the Game
,,,,1 - 1:31,,Dietrich Taylor,Defensive Foul,
,,,,1 - 1:31,,Dietrich Taylor,Left the Game,Gerald Glass Jr. Entered the Game
Djordje Beronja,Free Throw Attempt,Eastern Florida Offensive Rebound,,1 - 1:31,,,,
Djordje Beronja,Free Throw Made,,19-25,1 - 1:31,-6,,,
Landus Anderson,Defensive Foul,,,1 - 1:23,,,,
,,,19-26,1 - 1:23,-7,Daryl Macon,Free Throw Made,
,,,19-27,1 - 1:23,-8,Daryl Macon,Free Throw Made,
,,,,1 - 1:10,,Gerald Glass Jr.,Defensive Foul,
Landus Anderson,Free Throw Made,,20-27,1 - 1:10,-7,,,
Landus Anderson,Free Throw Made,,21-27,1 - 1:10,-6,,,
Landus Anderson,Defensive Foul,,,1 - 0:54,,,,
,,,,1 - 0:54,,Jarvis Williams,Left the Game,
,,,,1 - 0:54,,Torlorf Thomas,Left the Game,
,,,,1 - 0:54,,Gerald Glass Jr.,Left the Game,Edward Davis Entered the Game
,,,,1 - 0:54,,R.J. Scott,Entered the Game,
,,,,1 - 0:54,,Vercell Webster,Entered the Game,
,,,21-28,1 - 0:54,-7,Daryl Macon,Free Throw Made,
,,,21-29,1 - 0:54,-8,Daryl Macon,Free Throw Made,
,,,21-30,1 - 0:54,-9,Daryl Macon,Free Throw Made,
Djordje Beronja,Field Goal Attempt,Kyle Meyer Offensive Rebound,,1 - 0:42,,,,
Kyle Meyer,Field Goal Made,,23-30,1 - 0:40,-7,,,
Jermohn Queen,Three Point Attempt,,,1 - 0:00,,,,Holmes CC Defensive Rebound
Jermohn Queen,Left the Game,,,2 - 20:00,,,,
Kyle Meyer,Left the Game,,,2 - 20:00,,,,
Marcus Barham,Left the Game,,,2 - 20:00,,,,
Landus Anderson,Left the Game,,,2 - 20:00,,,,
Djordje Beronja,Left the Game,Jermohn Queen Entered the Game,,2 - 20:00,,,,
3 Payton Hulsey,Entered Game,,,,,,,
20 Kyle Meyer,Entered Game,,,,,,,
24 Demetrius McReynolds,Entered Game,,,,,,,
32 Djordje Beronja,Entered Game,,,,,,,
Jermohn Queen,Left the Game,,,2 - 20:00,,,,
Payton Hulsey,Left the Game,,,2 - 20:00,,,,
Kyle Meyer,Left the Game,,,2 - 20:00,,,,
Demetrius McReynolds,Left the Game,,,2 - 20:00,,,,
Djordje Beronja,Left the Game,,,2 - 20:00,,,,
,,,,2 - 20:00,,Marcus Washington,Left the Game,
,,,,2 - 20:00,,Daryl Macon,Left the Game,
,,,,2 - 20:00,,Edward Davis,Left the Game,
,,,,2 - 20:00,,R.J. Scott,Left the Game,
,,,,2 - 20:00,,Vercell Webster,Left the Game,Marcus Washington Entered the Game
,,,,2 - 20:00,,Torlorf Thomas,Left the Game,Torlorf Thomas Entered the Game
2 Jermohn Queen,Entered Game,,,,,,,
3 Payton Hulsey,Entered Game,,,,,,,
20 Kyle Meyer,Entered Game,,,,,,,
24 Demetrius McReynolds,Entered Game,,,,,,,
32 Djordje Beronja,Entered Game,,,,,,,
